year;competition_name;event_name;distance;time_limit;main_measurement_unit;second_measurement_unit;min_weight;max_weight;weights;deadlift;attempts;max_lifts;lifts_num;implements_num;implements
2020;Arnold Strongman Classic;Carry & Drag;27.0;60.0;s;;100.0;300.0;[100.0, 300.0];;;;;1;['anchor carry  into 300']
2020;Arnold Strongman Classic;Squat Lift;;75.0;s;reps;265.0;370.0;[265.0, 370.0];;;7.0;;1;['']
2020;Arnold Strongman Classic;Truck Pull;27.0;60.0;s;;11500.0;11500.0;[11500.0];;;;;;
2020;Arnold Strongman Classic;Medley;40.0;75.0;m;;100.0;300.0;[100.0, 300.0, 225.0];;;;;3;['anchor carry', 'chain drag', 'duck walk']
2020;Arnold Strongman Classic;Deadlift;;75.0;s;reps;210.0;340.0;[210.0, 340.0];;;7;;1;['']
2020;Arnold Strongman Classic;Hercules Hold;;;s;;160.0;160.0;[160.0];;;;;;
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;reps;200.0;300.0;[200.0, 300.0];;;5;;5.0;
2020;Arnold Strongman Classic;Log Lift;;75.0;reps;;130.0;130.0;[130.0];;;;;;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;160.0;[100.0, 160.0];;;5.0;;5.0;
2020;Arnold Strongman Classic;Carry & Drag;40.0;75.0;s;m;100.0;200.0;[100.0, 200.0];;;;;2;['anchor carry', 'chain drag']
2020;Arnold Strongman Classic;Viking Press;;75.0;reps;;130.0;130.0;[130.0];;;;;;
2020;Arnold Strongman Classic;Squat Lift;;75.0;s;reps;260.0;360.0;[260.0, 360.0];;;7.0;;1;['']
2020;Arnold Strongman Classic;Truck Pull;25.0;75.0;s;m;7250.0;7250.0;[7250.0];;;;;;
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;reps;200.0;300.0;[200.0, 300.0];;;5.0;;5.0;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;160.0;[100.0, 160.0];;;5.0;;5.0;
2020;Arnold Strongman Classic;Medley;40.0;75.0;s;m;100.0;300.0;[100.0, 300.0, 225.0];;;;;3;['anchor carry', 'chain drag', 'duck walk']
2020;Arnold Strongman Classic;Squat Lift;;75.0;s;reps;260.0;360.0;[260.0, 360.0];;;7.0;;1;['']
2020;Arnold Strongman Classic;Hercules Hold;;;s;;160.0;160.0;[160.0];;;;;;
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;reps;200.0;300.0;[200.0, 300.0];;;5;;5.0;
2020;Arnold Strongman Classic;Log Lift;;75.0;reps;;130.0;130.0;[130.0];;;;;;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;160.0;[100.0, 160.0];;;5;;5.0;
2020;Arnold Strongman Classic;Carry & Drag;40.0;75.0;s;;100.0;200.0;[100.0, 200.0];;;;;2;['anchor carry', 'chain drag']
2020;Arnold Strongman Classic;Deadlift;;75.0;s;reps;210.0;340.0;[210.0, 340.0];;;7;;1;['']
2020;Arnold Strongman Classic;Hercules Hold;;;s;;160.0;160.0;[160.0];;;;;;
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;reps;200.0;300.0;[200.0, 300.0];;;5;;5.0;
2020;Arnold Strongman Classic;Log Lift;;75.0;reps;;130.0;130.0;[130.0];;;;;;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;;100.0;160.0;[100.0, 160.0];;;5;;5.0;
2020;Arnold Strongman Classic;Medley;40.0;90.0;m;;100.0;300.0;[100.0, 300.0, 225.0];;;;;3;['anchor carry', 'chain drag', 'duck walk']
2020;Arnold Strongman Classic;Viking Press;;75.0;reps;;130.0;130.0;[130.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;s;reps;210.0;340.0;[210.0, 340.0];;;7.0;;1;['']
2020;Arnold Strongman Classic;Truck Pull;25.0;75.0;s;m;7250.0;7250.0;[7250.0];;;;;;
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;reps;200.0;300.0;[200.0, 300.0];;;5.0;;5.0;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;160.0;[100.0, 160.0];;;5;;5.0;
2020;Arnold Strongman Classic;Medley;50.0;75.0;s;;100.0;120.0;[100.0, 120.0];;;;;2;"['cannonball carry', ""farmer's walk""]"
2020;Arnold Strongman Classic;Keg Toss;4.4;90.0;s;reps;27.0;27.0;[27.0];;;100.0;;1;['kegs']
2020;Arnold Strongman Classic;Deadlift;;75.0;reps;;300.0;300.0;[300.0];Car deadlift;;;;;
2020;Arnold Strongman Classic;Car Walk;25.0;75.0;s;m;408.0;408.0;[408.0];;;;;;
2020;Arnold Strongman Classic;Rock Press;;90.0;s;reps;103.0;133.0;[103.0, 133.0];;;4.0;;4.0;
2020;Arnold Strongman Classic;Loading Race;;90.0;s;reps;100.0;100.0;[100.0];;;9.0;;3.0;
2020;Arnold Strongman Classic;Carry & Drag;40.0;75.0;s;m;100.0;220.0;[100.0, 220.0];;;;;2;['cannonball carry', 'sled drag']
2020;Arnold Strongman Classic;Keg Toss;4.4;90.0;s;reps;27.0;27.0;[27.0];;;100.0;;1;['kegs']
2020;Arnold Strongman Classic;Deadlift;;75.0;reps;;300.0;300.0;[300.0];Car deadlift;;;;;
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;reps;200.0;300.0;[200.0, 300.0];;;5;;5.0;
2020;Arnold Strongman Classic;Farmer's Walk;35.0;75.0;s;;120.0;120.0;[120.0];;;;;;
2020;Arnold Strongman Classic;Loading Race;;90.0;s;reps;100.0;100.0;[100.0];;;9.0;;3.0;
2020;Arnold Strongman Classic;Carry & Drag;40.0;75.0;s;m;100.0;220.0;[100.0, 220.0];;;;;2;['cannonball carry', 'sled drag']
2020;Arnold Strongman Classic;Deadlift;;75.0;reps;;300.0;300.0;[300.0];Car deadlift;;;;;
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;reps;200.0;300.0;[200.0, 300.0];;;5;;5.0;
2020;Arnold Strongman Classic;Car Walk;25.0;75.0;s;m;408.0;408.0;[408.0];;;;;;
2020;Arnold Strongman Classic;Farmer's Walk;35.0;75.0;s;m;120.0;120.0;[120.0];;;;;;
2020;Arnold Strongman Classic;Loading Race;;90.0;s;reps;100.0;100.0;[100.0];;;9.0;;3.0;
2020;Arnold Strongman Classic;Carry & Drag;40.0;75.0;s;m;100.0;220.0;[100.0, 220.0];;;;;2;['cannonball carry', 'sled drag']
2020;Arnold Strongman Classic;Keg Toss;4.4;90.0;s;reps;27.0;27.0;[27.0];;;100.0;;1;['kegs']
2020;Arnold Strongman Classic;Deadlift;;75.0;reps;;300.0;300.0;[300.0];Car deadlift;;;;;
2020;Arnold Strongman Classic;Farmer's Walk;35.0;75.0;s;;120.0;120.0;[120.0];;;;;;
2020;Arnold Strongman Classic;Rock Press;;90.0;s;reps;103.0;133.0;[103.0, 133.0];;;4.0;;4.0;
2020;Arnold Strongman Classic;Loading Race;;90.0;s;reps;100.0;100.0;[100.0];;;9.0;;3.0;
2020;Arnold Strongman Classic;Medley;50.0;75.0;s;;100.0;120.0;[100.0, 120.0];;;;;2;"['cannonball carry', ""farmer's walk""]"
2020;Arnold Strongman Classic;Deadlift;;75.0;reps;;300.0;300.0;[300.0];Car deadlift;;;;;
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;reps;200.0;300.0;[200.0, 300.0];;;5;;5.0;
2020;Arnold Strongman Classic;Car Walk;25.0;75.0;s;m;408.0;408.0;[408.0];;;;;;
2020;Arnold Strongman Classic;Rock Press;;90.0;s;reps;103.0;133.0;[103.0, 133.0];;;4.0;;4.0;
2020;Arnold Strongman Classic;Loading Race;;90.0;s;reps;100.0;100.0;[100.0];;;9.0;;3.0;
2020;Arnold Strongman Classic;Medley;32.0;75.0;s;;100.0;120.0;[120.0, 100.0, 111.0];;;;;3;"[""farmer's walk"", 'barrel', 'barrel']"
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;;200.0;300.0;[200.0, 300.0];;;5;;5.0;
2020;Arnold Strongman Classic;Hercules Hold;;;s;;160.0;160.0;[160.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;s;reps;265.0;340.0;[265.0, 340.0];;;7.0;;1;['']
2020;Arnold Strongman Classic;Safe Lift;;75.0;reps;;115.0;115.0;[115.0];;;;;;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;160.0;[100.0, 160.0];;;5;;5.0;
2020;Arnold Strongman Classic;Medley;32.0;75.0;s;;100.0;120.0;[120.0, 100.0, 111.0];;;;;3;"[""farmer's walk"", 'barrel', 'barrel']"
2020;Arnold Strongman Classic;Hercules Hold;;;s;;160.0;160.0;[160.0];;;;;;
2020;Arnold Strongman Classic;Squat Lift;;75.0;s;reps;260.0;360.0;[260.0, 360.0];;;7;;1;['']
2020;Arnold Strongman Classic;Safe Lift;;75.0;reps;;115.0;115.0;[115.0];;;;;;
2020;Arnold Strongman Classic;Keg Toss;4.0;90.0;s;reps;22.5;22.5;[22.5];;;100.0;;1;['kegs']
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;160.0;[100.0, 160.0];;;5;;5.0;
2020;Arnold Strongman Classic;Medley;32.0;75.0;s;m;100.0;225.0;[225.0, 100.0, 111.0];;;;;3;['duck walk', 'barrel', 'barrel']
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;reps;200.0;300.0;[200.0, 300.0];;;5.0;;5.0;
2020;Arnold Strongman Classic;Hercules Hold;;;s;;160.0;160.0;[160.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;s;reps;265.0;340.0;[265.0, 340.0];;;7;;1;['']
2020;Arnold Strongman Classic;Safe Lift;;75.0;reps;;115.0;115.0;[115.0];;;;;;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;160.0;[100.0, 160.0];;;5;;5.0;
2020;Arnold Strongman Classic;Medley;32.0;75.0;s;;100.0;225.0;[225.0, 100.0, 111.0];;;;;3;['duck walk', 'barrel', 'barrel']
2020;Arnold Strongman Classic;Hercules Hold;;;s;;160.0;160.0;[160.0];;;;;;
2020;Arnold Strongman Classic;Log Lift;;75.0;reps;;125.0;125.0;[125.0];;;;;;
2020;Arnold Strongman Classic;Squat Lift;;75.0;s;reps;260.0;360.0;[260.0, 360.0];;;7;;1;['']
2020;Arnold Strongman Classic;Keg Toss;4.0;90.0;s;reps;22.5;22.5;[22.5];;;100.0;;1;['kegs']
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;160.0;[100.0, 160.0];;;5.0;;5.0;
2020;Arnold Strongman Classic;Medley;32.0;75.0;s;;100.0;225.0;[225.0, 100.0, 111.0];;;;;3;['duck walk', 'barrel', 'barrel']
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;;200.0;300.0;[200.0, 300.0];;;5;;5.0;
2020;Arnold Strongman Classic;Log Lift;;75.0;reps;;125.0;125.0;[125.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;s;reps;265.0;340.0;[265.0, 340.0];;;7;;1;['']
2020;Arnold Strongman Classic;Keg Toss;4.0;90.0;s;reps;22.5;22.5;[22.5];;;100.0;;1;['kegs']
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;;100.0;160.0;[100.0, 160.0];;;5;;5.0;
2020;Arnold Strongman Classic;Loading Race;12.0;75.0;s;reps;105.0;125.0;[105.0, 125.0];;;4.0;;2;['', '']
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;reps;200.0;320.0;[200.0, 320.0];;;5;;5.0;
2020;Arnold Strongman Classic;Truck Pull;20.0;75.0;s;m;22500.0;22500.0;[22500.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;s;reps;265.0;363.0;[265.0, 363.0];;;7;;1;['']
2020;Arnold Strongman Classic;Viking Press;;75.0;reps;;138.0;138.0;[138.0];;;;;;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;180.0;[100.0, 180.0];;;5;;5.0;
2020;Arnold Strongman Classic;Loading Race;12.0;75.0;s;reps;105.0;125.0;[105.0, 125.0];;;4;;2;['', '']
2020;Arnold Strongman Classic;Keg Toss;4.9;75.0;s;reps;15.0;22.0;[15.0, 22.0];;;8;;1;['']
2020;Arnold Strongman Classic;Truck Pull;20.0;75.0;s;;22500.0;22500.0;[22500.0];;;;;;
2020;Arnold Strongman Classic;Squat Lift;;75.0;s;reps;265.0;363.0;[265.0, 363.0];;;7.0;;1;['']
2020;Arnold Strongman Classic;Axle Press;;75.0;reps;;136.0;136.0;[136.0];;;;;;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;;100.0;180.0;[100.0, 180.0];;;5.0;;5.0;
2020;Arnold Strongman Classic;Loading Race;12.0;75.0;s;reps;105.0;125.0;[105.0, 125.0];;;4;;2;['', '']
2020;Arnold Strongman Classic;Keg Toss;4.9;75.0;s;reps;15.0;22.0;[15.0, 22.0];;;8;;1;['']
2020;Arnold Strongman Classic;Truck Pull;20.0;75.0;s;m;22500.0;22500.0;[22500.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;s;reps;265.0;363.0;[265.0, 363.0];;;7.0;;1;['']
2020;Arnold Strongman Classic;Axle Press;;75.0;reps;;136.0;136.0;[136.0];;;;;;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;180.0;[100.0, 180.0];;;5;;5.0;
2020;Arnold Strongman Classic;Loading Race;12.0;75.0;s;reps;105.0;125.0;[105.0, 125.0];;;4;;2;['', '']
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;reps;200.0;320.0;[200.0, 320.0];;;5;;5.0;
2020;Arnold Strongman Classic;Truck Pull;20.0;75.0;s;m;22500.0;22500.0;[22500.0];;;;;;
2020;Arnold Strongman Classic;Squat Lift;;75.0;s;reps;265.0;363.0;[265.0, 363.0];;;7.0;;1;['']
2020;Arnold Strongman Classic;Axle Press;;75.0;reps;;136.0;136.0;[136.0];;;;;;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;180.0;[100.0, 180.0];;;5;;5.0;
2020;Arnold Strongman Classic;Loading Race;12.0;75.0;s;reps;105.0;125.0;[105.0, 125.0];;;4;;2;['', '']
2020;Arnold Strongman Classic;Keg Toss;4.9;75.0;s;reps;15.0;22.0;[15.0, 22.0];;;8;;1;['']
2020;Arnold Strongman Classic;Truck Pull;20.0;75.0;s;m;22500.0;22500.0;[22500.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;s;reps;265.0;363.0;[265.0, 363.0];;;7.0;;1;['']
2020;Arnold Strongman Classic;Viking Press;;75.0;reps;;138.0;138.0;[138.0];;;;;;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;180.0;[100.0, 180.0];;;5;;5.0;
2020;Arnold Strongman Classic;Carry & Drag;20.0;75.0;s;m;335.0;335.0;[335.0];;;;;1;['drag for 20 metres']
2020;Arnold Strongman Classic;Truck Pull;25.0;75.0;s;;20000.0;20000.0;[20000.0];;;;;;
2020;Arnold Strongman Classic;Squat Lift;;75.0;s;reps;280.0;370.0;[280.0, 370.0];;;7.0;;1;['']
2020;Arnold Strongman Classic;Car Walk;25.0;75.0;s;m;431.0;431.0;[431.0];;;;;;
2020;Arnold Strongman Classic;Dumbbell Press;;75.0;reps;;95.0;95.0;[95.0];;;;;;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;160.0;[100.0, 160.0];;;5.0;;5.0;
2020;Arnold Strongman Classic;Medley;;75.0;s;;105.0;335.0;[335.0, 105.0];;;3.0;;2;['chain drag', 'keg load']
2020;Arnold Strongman Classic;Truck Pull;25.0;75.0;s;;20000.0;20000.0;[20000.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;s;reps;270.0;363.0;[270.0, 363.0];;;7;;1;['']
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;reps;200.0;320.0;[200.0, 320.0];;;5;;5.0;
2020;Arnold Strongman Classic;Keg Toss;5.0;75.0;s;reps;17.0;24.0;[17.0, 24.0];;;8;;1;['']
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;160.0;[100.0, 160.0];;;5;;5.0;
2020;Arnold Strongman Classic;Carry & Drag;20.0;75.0;s;;335.0;335.0;[335.0];;;;;1;['drag for 20 metres']
2020;Arnold Strongman Classic;Truck Pull;25.0;75.0;s;;20000.0;20000.0;[20000.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;s;reps;270.0;363.0;[270.0, 363.0];;;7.0;;1;['']
2020;Arnold Strongman Classic;Car Walk;25.0;75.0;s;m;431.0;431.0;[431.0];;;;;;
2020;Arnold Strongman Classic;Dumbbell Press;;75.0;reps;;95.0;95.0;[95.0];;;;;;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;160.0;[100.0, 160.0];;;5;;5.0;
2020;Arnold Strongman Classic;Medley;;75.0;s;;105.0;335.0;[335.0, 105.0];;;3.0;;2;['chain drag', 'keg load']
2020;Arnold Strongman Classic;Truck Pull;25.0;75.0;s;;20000.0;20000.0;[20000.0];;;;;;
2020;Arnold Strongman Classic;Squat Lift;;75.0;s;reps;280.0;370.0;[280.0, 370.0];;;7;;1;['']
2020;Arnold Strongman Classic;Car Walk;25.0;75.0;s;;431.0;431.0;[431.0];;;;;;
2020;Arnold Strongman Classic;Keg Toss;5.0;75.0;s;reps;17.0;24.0;[17.0, 24.0];;;8.0;;1;['']
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;160.0;[100.0, 160.0];;;5.0;;5.0;
2020;Arnold Strongman Classic;Carry & Drag;20.0;75.0;s;;335.0;335.0;[335.0];;;;;1;['drag for 20 metres']
2020;Arnold Strongman Classic;Truck Pull;25.0;75.0;s;m;20000.0;20000.0;[20000.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;s;reps;270.0;363.0;[270.0, 363.0];;;7;;1;['']
2020;Arnold Strongman Classic;Fingal's Fingers;;75.0;s;reps;200.0;320.0;[200.0, 320.0];;;5.0;;5.0;
2020;Arnold Strongman Classic;Keg Toss;5.0;75.0;s;reps;17.0;24.0;[17.0, 24.0];;;8.0;;1;['']
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;100.0;160.0;[100.0, 160.0];;;5;;5.0;
2020;Arnold Strongman Classic;Medley;40.0;75.0;s;;125.0;450.0;[125.0, 450.0];;;8.0;;2;"[""farmer's walk"", 'tire flip']"
2020;Arnold Strongman Classic;Truck Pull;20.0;75.0;s;m;20000.0;20000.0;[20000.0];;;;;;
2020;Arnold Strongman Classic;Power Stairs;;75.0;s;stairs;225.0;225.0;[225.0];;;12.0;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;reps;;345.0;345.0;[345.0];;;;;;
2020;Arnold Strongman Classic;Axle Press;;75.0;reps;;155.0;155.0;[155.0];;;;;;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;reps;110.0;110.0;[110.0];;;16.0;;4.0;
2020;Arnold Strongman Classic;Farmer's Walk;40.0;75.0;s;m;160.0;160.0;[160.0];;;;;;
2020;Arnold Strongman Classic;Power Stairs;;75.0;s;stairs;225.0;225.0;[225.0];;;12.0;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;reps;;345.0;345.0;[345.0];;;;;;
2020;Arnold Strongman Classic;Africa Stone;;;m;;175.0;175.0;[175.0];;;;;;
2020;Arnold Strongman Classic;Block Press;;75.0;s;reps;110.0;150.0;[110.0, 150.0];;;4.0;;4.0;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;reps;110.0;110.0;[110.0];;;16.0;;4.0;
2020;Arnold Strongman Classic;Medley;40.0;75.0;s;;125.0;450.0;[125.0, 450.0];;;8.0;;2;"[""farmer's walk"", 'tire flip']"
2020;Arnold Strongman Classic;Truck Pull;20.0;75.0;s;m;20000.0;20000.0;[20000.0];;;;;;
2020;Arnold Strongman Classic;Power Stairs;;75.0;s;stairs;225.0;225.0;[225.0];;;12.0;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;reps;;345.0;345.0;[345.0];;;;;;
2020;Arnold Strongman Classic;Dumbbell Press;;75.0;reps;;95.0;95.0;[95.0];;;;;;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;reps;110.0;110.0;[110.0];;;16.0;;4.0;
2020;Arnold Strongman Classic;Farmer's Walk;40.0;75.0;s;m;160.0;160.0;[160.0];;;;;;
2020;Arnold Strongman Classic;Squat Lift;;75.0;reps;;345.0;345.0;[345.0];;;;;;
2020;Arnold Strongman Classic;Africa Stone;;;m;;175.0;175.0;[175.0];;;;;;
2020;Arnold Strongman Classic;Axle Press;;75.0;reps;;155.0;155.0;[155.0];;;;;;
2020;Arnold Strongman Classic;Deadlift Hold;;;s;;370.0;370.0;[370.0];;;;;;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;reps;110.0;110.0;[110.0];;;16.0;;4.0;
2020;Arnold Strongman Classic;Medley;40.0;75.0;s;;125.0;450.0;[125.0, 450.0];;;8.0;;2;"[""farmer's walk"", 'tire flip']"
2020;Arnold Strongman Classic;Squat Lift;;75.0;reps;;345.0;345.0;[345.0];;;;;;
2020;Arnold Strongman Classic;Africa Stone;;;m;;175.0;175.0;[175.0];;;;;;
2020;Arnold Strongman Classic;Block Press;;75.0;s;reps;110.0;150.0;[110.0, 150.0];;;4.0;;4.0;
2020;Arnold Strongman Classic;Deadlift Hold;;;s;;370.0;370.0;[370.0];;;;;;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;reps;110.0;110.0;[110.0];;;16.0;;4.0;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;;115.0;120.0;[115.0, 120.0];;;4;;2;['', '']
2020;Arnold Strongman Classic;Car Walk;25.0;75.0;s;m;450.0;450.0;[450.0];;;;;;
2020;Arnold Strongman Classic;Truck Pull;20.0;75.0;s;m;12000.0;12000.0;[12000.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;reps;;360.0;360.0;[360.0];Car deadlift;;;;;
2020;Arnold Strongman Classic;Dumbbell Press;;90.0;s;reps;100.0;115.0;[100.0, 115.0];;;4;;4.0;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;120.0;180.0;[120.0, 180.0];;;5;;5.0;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;reps;125.0;125.0;[125.0];;;16.0;;4.0;
2020;Arnold Strongman Classic;Keg Toss;4.0;75.0;s;reps;18.0;25.0;[18.0, 25.0];;;8.0;;1;['']
2020;Arnold Strongman Classic;Squat Lift;;75.0;reps;;325.0;325.0;[325.0];;;;;;
2020;Arnold Strongman Classic;Truck Pull;20.0;75.0;m;;12000.0;12000.0;[12000.0];;;;;;
2020;Arnold Strongman Classic;Dumbbell Press;;90.0;s;reps;100.0;115.0;[100.0, 115.0];;;4.0;;4.0;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;120.0;180.0;[120.0, 180.0];;;5.0;;5.0;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;reps;125.0;125.0;[125.0];;;16.0;;4.0;
2020;Arnold Strongman Classic;Keg Toss;4.0;75.0;s;reps;18.0;25.0;[18.0, 25.0];;;8;;1;['']
2020;Arnold Strongman Classic;Car Walk;25.0;75.0;s;m;450.0;450.0;[450.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;reps;;360.0;360.0;[360.0];Car deadlift;;;;;
2020;Arnold Strongman Classic;Block Press;;90.0;s;reps;110.0;150.0;[110.0, 150.0];;;4.0;;4.0;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;120.0;180.0;[120.0, 180.0];;;5;;5.0;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;reps;125.0;125.0;[125.0];;;16.0;;4.0;
2020;Arnold Strongman Classic;Keg Toss;4.0;75.0;s;reps;18.0;25.0;[18.0, 25.0];;;8;;1;['']
2020;Arnold Strongman Classic;Squat Lift;;75.0;reps;;325.0;325.0;[325.0];;;;;;
2020;Arnold Strongman Classic;Truck Pull;20.0;75.0;s;m;12000.0;12000.0;[12000.0];;;;;;
2020;Arnold Strongman Classic;Block Press;;90.0;s;reps;110.0;150.0;[110.0, 150.0];;;4;;4.0;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;120.0;180.0;[120.0, 180.0];;;5;;5.0;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;reps;125.0;125.0;[125.0];;;16.0;;4.0;
2020;Arnold Strongman Classic;Keg Toss;4.0;75.0;s;reps;18.0;25.0;[18.0, 25.0];;;8;;1;['']
2020;Arnold Strongman Classic;Car Walk;25.0;75.0;s;m;450.0;450.0;[450.0];;;;;;
2020;Arnold Strongman Classic;Deadlift Hold;;;s;;370.0;370.0;[370.0];;;;;;
2020;Arnold Strongman Classic;Block Press;;90.0;s;reps;110.0;150.0;[110.0, 150.0];;;4;;4.0;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;120.0;180.0;[120.0, 180.0];;;5;;5.0;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;;120.0;125.0;[120.0, 125.0];;;4;;2;['', '']
2020;Arnold Strongman Classic;Truck Pull;30.0;75.0;s;;8000.0;8000.0;[8000.0];;;;;;
2020;Arnold Strongman Classic;Dumbbell Press;;75.0;reps;;95.0;95.0;[95.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;reps;;354.0;354.0;[354.0];Car deadlift;;;;;
2020;Arnold Strongman Classic;Keg Toss;4.75;75.0;s;reps;18.0;25.0;[18.0, 25.0];;;8;;1;['']
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;125.0;186.0;[125.0, 186.0];;;5;;5.0;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;reps;125.0;125.0;[125.0];;;16.0;;4.0;
2020;Arnold Strongman Classic;Truck Pull;30.0;75.0;s;;8000.0;8000.0;[8000.0];;;;;;
2020;Arnold Strongman Classic;Viking Press;;75.0;reps;;155.0;155.0;[155.0];;;;;;
2020;Arnold Strongman Classic;Super Yoke;25.0;75.0;s;m;455.0;455.0;[455.0];;;;;;
2020;Arnold Strongman Classic;Squat Lift;;75.0;reps;;318.0;318.0;[318.0];;;;;;
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;125.0;186.0;[125.0, 186.0];;;5;;5.0;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;;120.0;125.0;[120.0, 125.0];;;4;;2;['', '']
2020;Arnold Strongman Classic;Arm Over Arm Pull;20.0;75.0;s;;7000.0;7000.0;[7000.0];;;;;;
2020;Arnold Strongman Classic;Dumbbell Press;;75.0;reps;;95.0;95.0;[95.0];;;;;;
2020;Arnold Strongman Classic;Deadlift;;75.0;reps;;354.0;354.0;[354.0];Car deadlift;;;;;
2020;Arnold Strongman Classic;Keg Toss;4.75;75.0;s;reps;18.0;25.0;[18.0, 25.0];;;8;;1;['']
2020;Arnold Strongman Classic;Atlas Stones;;75.0;s;reps;125.0;186.0;[125.0, 186.0];;;5.0;;5.0;
2020;Arnold Strongman Classic;Loading Race;;75.0;s;reps;125.0;125.0;[125.0];;;16.0;;4.0;
2020;Arnold Strongman Classic;Arm Over Arm Pull;20.0;75.0;s;m;7000.0;7000.0;[7000.0];;;;;;
2020;Arnold Strongman Classic;Viking Press;;75.0;reps;;155.0;155.0;[155.0];;;;;;
2020;Arnold Strongman Classic;Squat Lift;;75.0;reps;;318.0;318.0;[318.0];;;;;;
2020;Arnold Strongman Classic;Keg Toss;4.75;75.0;s;reps;18.0;25.0;[18.0, 25.0];;;8.0;;1;['']
